SPY,UST_10,UST_5,UST_2,CS_IG,CS_HY
0.002559267241379226,-1.6000000000000014,-1.0999999999999899,0.0,0.0,-5.178011000000026
-0.005396569483631097,-4.300000000000015,-1.9000000000000017,-0.6000000000000005,0.0,3.4761520000000132
0.008352657766170557,1.6000000000000014,1.100000000000001,0.40000000000000036,0.0,2.0603960000000257
-0.0015852460480485497,3.8000000000000034,4.299999999999993,0.9000000000000008,0.0,-2.8413080000000264
-0.01290337008296627,2.5000000000000133,2.100000000000002,0.30000000000000027,-1.0,-2.6372159999999667
-0.016674218396012574,-5.200000000000005,-3.7000000000000033,-0.7000000000000006,1.0,22.557438999999988
-0.0009446133996867667,1.200000000000001,0.6000000000000005,-0.10000000000000009,0.0,-7.9311590000000365
0.009754860134215892,-2.100000000000013,2.100000000000002,2.099999999999999,0.0,-6.88307199999997
0.012150002283835004,12.9,9.699999999999998,2.500000000000002,-2.0,-3.1229280000000017
0.0016471862448665942,2.100000000000013,0.0,0.9000000000000008,-1.0,2.4218290000000025
-0.0028609402806876183,3.499999999999992,3.8000000000000034,0.8000000000000007,-1.0,-2.549260000000004
-0.02015181637448027,5.099999999999993,3.300000000000003,2.399999999999997,1.0,13.464695000000006
0.0016831135294659294,-2.0999999999999908,-2.9000000000000026,-1.200000000000001,0.0,-10.473267000000021
-0.012222350097824797,-3.0000000000000027,-2.500000000000002,-1.3999999999999957,1.0,10.318295000000035
0.011884233583445925,-2.6000000000000023,-3.599999999999992,-1.200000000000001,0.0,3.6173450000000003
-0.012896094325718588,1.8000000000000016,1.4999999999999902,1.4000000000000012,1.0,1.0924519999999802
0.010405001866368169,4.699999999999993,2.9000000000000026,0.6999999999999951,-1.0,-0.27701700000000073
0.004156084045255026,-0.6000000000000005,0.9000000000000008,0.9000000000000008,2.0,7.415507999999988
0.008645665670269143,5.300000000000016,3.9999999999999925,1.200000000000001,0.0,-7.50690400000002
-0.0018237359230384165,4.0000000000000036,3.8000000000000034,1.3000000000000012,0.0,2.2998100000000363
-0.007239756999954383,0.0,0.0,0.0,0.0,0.0
-0.002461524304676832,-3.500000000000014,1.200000000000001,1.9000000000000017,1.0,5.3158730000000105
0.00359762003597619,-4.0999999999999925,-0.20000000000000018,1.9999999999999962,-1.0,2.6466259999999693
0.016820625947883583,-2.6000000000000023,-2.0000000000000018,0.20000000000000018,0.0,-9.09078599999998
0.007615819209039643,6.000000000000005,7.499999999999996,3.500000000000003,-1.0,-4.707826000000011
0.0029605041828335565,3.0000000000000027,4.500000000000015,2.9999999999999973,0.0,-0.7508819999999901
0.007714841566224706,3.699999999999992,-0.8000000000000007,-2.899999999999997,0.0,-3.054674000000034
0.003927747203976706,1.8999999999999906,0.29999999999998916,-1.0000000000000009,0.0,-1.788287999999966
0.002608253575296704,4.500000000000015,7.500000000000018,6.9,1.0,-1.0543900000000122
-0.0010361780462531112,-6.900000000000017,-4.500000000000015,-0.10000000000000009,0.0,4.324929999999995
0.005362817796610075,-0.09999999999998899,-2.299999999999991,-1.9000000000000017,0.0,0.47354400000000396
0.0009000109757435482,-2.400000000000002,0.29999999999998916,0.7000000000000006,-1.0,1.498847000000012
-0.004430213176594422,-6.600000000000006,-2.499999999999991,6.1,0.0,1.6931539999999927
0.00964885227122525,3.8000000000000034,3.499999999999992,-1.3000000000000012,0.0,-1.4951490000000263
0.0020291499389073486,-2.6000000000000023,-0.09999999999998899,0.8000000000000007,2.0,0.46718500000002905
0.0017201959716930393,0.20000000000000018,-0.7000000000000117,0.20000000000000018,0.0,2.495227
